index,Sex,Age_group,Age_est,Ethnicity,BMI_class,sample_weight,BMI_est,Wt_est,Ht_est,IMD_q,finalWeight_10p,final_BMI_10p,final_BMI_class_10p,X,finalWeight_15p,final_BMI_15p,final_BMI_class_15p,finalWeight_20p,final_BMI_20p,final_BMI_class_20p,finalWeight_22.5p,final_BMI_22.5p,final_BMI_class_22.5p,sample_share
4106,female,45-49,47,White,obese,0.760666197794002,30.9375,79.2,160.0,1,74.435536102368,29.076381289987506,overweight,8129.0,71.35261029822776,27.872113397745217,overweight,68.33049518993533,26.69159968356849,overweight,66.84266828773113,26.110417299894973,overweight,9.617671860728484e-05
4107,female,35-39,37,White,overweight,0.610530631318488,29.296875,75.0,160.0,1,70.2637763961144,27.446787654732187,overweight,8130.0,67.1747553024828,26.24013879003234,overweight,64.15434643702599,25.06029157696328,overweight,62.67034712170326,24.480604344415337,normal,7.719395564011637e-05
4108,female,35-39,37,White,obese,0.864428195278372,44.08193974214288,128.9,171.0,1,120.9773377798004,41.372503601039774,obese,8133.0,115.81204028514836,39.606046402362566,obese,110.7297133499698,37.8679639376115,obese,108.22040135970634,37.00981545080754,obese,0.00010929612428499924
4109,male,45-49,47,White,obese,0.98372216508469,30.34562876778317,95.5,177.4,1,89.8802745009938,28.55993134611106,overweight,8134.0,86.25567773478775,27.408196603700627,overweight,82.6974649134695,26.27755570995727,overweight,80.94375548011999,25.72030528659619,overweight,0.00012437935343187305
4110,female,16-19,18,White,overweight,1.01721102474404,25.8873460187199,73.5,168.5,1,65.93891631780797,23.224265888687217,normal,8135.0,62.955880203263376,22.17361435013547,normal,60.04409312906854,21.148057349829102,normal,58.61541066112353,20.644862827399567,normal,0.00012861360051854117
4111,female,45-49,47,Asian,overweight,0.841369283467817,26.02867939720714,63.1,155.7,4,59.40859584486184,24.505979313536628,normal,8141.0,57.026865017526056,23.52351801218689,normal,54.69237185808091,22.56054219598768,normal,53.54305017547178,22.08644828789113,normal,0.00010638061354056816
4112,male,45-49,47,Asian,overweight,0.881590453436445,26.216182467315367,78.1,172.6,4,73.48914147534137,24.66843460030606,normal,8142.0,70.48752943146192,23.66086982388564,normal,67.54730156150924,22.67391015251348,normal,66.10048947913207,22.1882521557463,normal,0.0001114660769900379
4113,female,70-74,72,White,overweight,0.728154529635001,27.24432251181222,71.5,162.0,2,67.72561701342373,25.806133597555142,overweight,8146.0,65.34204171549334,24.897897315764872,normal,62.99505603741946,24.00360312354041,normal,61.83548761399804,23.561761779453605,normal,9.206602515324436e-05
4114,male,75-79,77,White,obese,0.726914602522394,31.13707620363482,75.0,155.2,2,71.12705065112506,29.529178616851667,overweight,8147.0,68.676745281708,28.511907350055463,overweight,66.26291165951959,27.509777730895784,overweight,65.06983853980287,27.01446028229408,overweight,9.190925189140023e-05
4115,male,30-34,32,White,overweight,0.84627436285127,27.602764775987847,95.7,186.2,1,89.69005349606603,25.869315040728075,overweight,8149.0,85.76548744266627,24.73735188900582,normal,81.92414962217345,23.62939426848158,normal,80.0354445550466,23.084634794091624,normal,0.00010700079942627846
4116,female,90+,90,White,overweight,0.482985857656347,25.111527352798195,56.2,149.6,1,53.567463678981625,23.93524607464005,normal,8154.0,51.95148687440258,23.21318832144301,normal,50.35417085149484,22.49946865951577,normal,49.56259763623344,22.14577448786489,normal,6.106751563015082e-05
4117,female,40-44,42,White,overweight,0.443158007343059,26.3996496750867,67.6,160.02,5,63.49382106649628,24.79607444804943,normal,8156.0,60.8291939486865,23.75546464886431,normal,58.22123809646753,22.73698652953483,normal,56.938818172872615,22.23616645972333,normal,5.60317825274798e-05
4118,male,55-59,57,White,overweight,0.463312643398943,29.9676204888742,89.4,172.72,5,84.35172978344576,28.27539849810256,overweight,8157.0,81.11536522089806,27.190542290338904,overweight,77.93468178356484,26.124350856946847,overweight,76.36557905478902,25.598374625582075,overweight,5.85800839587785e-05
4119,female,65-69,67,White,obese,0.45877726978469,39.10572471677519,103.9,163.0,4,98.10421006645744,36.92431407522204,obese,8162.0,94.4097880712975,35.53381311727859,obese,90.77133227935872,34.16437663418221,obese,88.97353098455545,33.48772290434545,obese,5.800664273956575e-05
4120,male,65-69,67,White,obese,0.464388396792744,35.94751245995016,103.4,169.6,4,97.75745115749788,33.98585293556213,obese,8163.0,94.18645792962045,32.74437978707546,obese,90.66850442704585,31.52134615683053,obese,88.92979927816326,30.9168768627915,obese,5.8716099509024425e-05
4121,male,55-59,57,White,overweight,0.706445745471042,26.85032139577594,73.1,165.0,5,68.9862548845486,25.339303906170286,overweight,8165.0,66.32544507399692,24.361963296233945,normal,63.71447392880658,23.40292889946982,normal,62.4278661880969,22.930345707289952,normal,8.932122114867784e-05
4122,male,25-29,27,White,obese,0.592054966479067,38.271681481634566,128.0,182.88,4,119.94657690479836,35.86372801650647,obese,8167.0,114.70878237700722,34.29764048655436,obese,109.56538980180908,32.7597789055154,obese,107.02998626649504,32.00169955761735,obese,7.485793910159166e-05
4123,male,50-54,52,White,overweight,0.778126432228041,26.48400962687227,81.2,175.1,3,76.5203195669861,24.95769556728328,overweight,8171.0,73.49270621496791,23.970215996331348,normal,70.52258475525312,23.00148785184777,normal,69.05938519873726,22.52425397080342,normal,9.838434668231935e-05
4124,female,80-84,82,White,overweight,0.482985857656347,29.83010244093717,77.9,161.6,4,73.90549583857717,28.300494375006576,overweight,8172.0,71.40339606684725,27.34236995256564,overweight,68.93648051904226,26.3977185597009,overweight,67.7164279224851,25.930526082953374,overweight,6.106751563015082e-05
4125,male,65-69,67,White,obese,0.726734475548789,34.18693673811683,106.5,176.5,4,100.68302483473384,32.319663855655314,obese,8173.0,97.00250811440092,31.138202895264687,obese,93.3761903147618,29.97414001067717,obese,91.58376287649476,29.39876345255792,overweight,9.188647709043729e-05
4126,male,16-19,18,White,obese,1.33824801949085,37.26596792976798,124.8,183.0,4,116.66088276442017,34.835582658311736,obese,8174.0,111.33278060012162,33.24458198217971,obese,106.10842875877842,31.684561724380664,obese,103.536195126641,30.91647858300965,obese,0.00016920470972759533
4127,male,20-24,22,White,obese,1.33824801949085,42.1725054919644,145.9,186.0,4,136.61405585320537,39.48839630396733,obese,8175.0,130.54970552997943,37.73549125042764,obese,124.58968424109028,36.01274258327271,obese,121.64972557858512,35.16294530540674,obese,0.00016920470972759533
4128,male,70-74,72,White,overweight,0.454396751531854,25.04278428978079,72.8,170.5,1,68.97864386856392,23.7282596016766,normal,8176.0,66.54005288293696,22.889398227719735,normal,64.1402141346717,22.06386740212819,normal,62.95497989730619,21.65615359252369,normal,5.745278104230761e-05
4129,female,55-59,57,White,overweight,0.802334217095021,26.66899583660873,68.7,160.5,1,64.83386146011334,25.168180223450214,overweight,8178.0,62.35851784269328,24.207264231788614,normal,59.92751500553027,23.263561108890737,normal,58.72887903019455,22.79825662801974,normal,0.00010144511804301512
4130,male,55-59,57,White,overweight,0.944593542194432,29.340272813062995,102.6,187.0,1,96.79847938022998,27.681226051711512,overweight,8179.0,93.09269488296974,26.62149185935249,overweight,89.44716955808914,25.578989836166077,overweight,87.64748659483911,25.06433887009612,overweight,0.0001194320288838378
4131,female,75-79,77,White,overweight,0.481388401496847,26.11089206553413,69.0,162.56,2,65.45748344808865,24.77033746658739,normal,8181.0,63.23306370577877,23.928575382530912,normal,61.04085585564893,23.099002881661978,normal,59.95700133326432,22.688852034578996,normal,6.086553729591529e-05
4132,female,20-24,22,White,obese,0.728018628054927,34.42945377044336,98.8,169.4,4,89.63020927895036,31.23399946158689,obese,8183.0,85.60634453071856,29.83177815260143,overweight,81.66367409541427,28.45785113352852,overweight,79.72356152797546,27.781767976138944,overweight,9.204884209967505e-05
4133,male,30-34,32,White,overweight,0.793880368449178,25.384278533737213,65.0,160.02,4,59.915413999768525,23.398608575912338,normal,8184.0,57.26339083799681,22.36292096643025,normal,54.67849769978291,21.35344946796306,normal,53.41124501859165,20.858552621317145,normal,0.00010037623470796254
4134,female,55-59,57,Mixed,overweight,0.46035675932187,27.352339801705185,70.9,161.0,1,66.89149882865517,25.80590981391735,overweight,8191.0,64.3238103196675,24.81532746408993,normal,61.80223930074108,23.842536669395884,normal,60.55900967141165,23.36291411265447,normal,5.820634941931708e-05
4135,male,55-59,57,White,overweight,0.487005211765094,26.691288863370087,86.0,179.5,1,81.1503136016331,25.18612164760767,overweight,8192.0,78.03366755481547,24.21882746248569,normal,74.97184096821789,23.26854725466683,normal,73.4618159948775,22.799890129616465,normal,6.15757126424817e-05
4136,male,40-44,42,White,obese,0.613023545174859,33.88417155719812,107.6,178.2,1,101.15722601678456,31.855286250957192,obese,8197.0,97.00126172219964,30.546537113937617,obese,92.91958016452564,29.261180253881136,overweight,90.90723189776052,28.62747436258095,overweight,7.750915339068257e-05
4137,female,65-69,67,White,overweight,0.448631877118629,29.425108457155588,72.9,157.4,1,68.95160326780791,27.831391007544735,overweight,8199.0,66.44625103830666,26.820139140926752,overweight,63.98139601607531,25.82523342953688,overweight,62.76438607862222,25.33400367092243,overweight,5.672388483809212e-05
4138,male,70-74,72,White,overweight,0.45284909397387,27.907956051755846,84.3,173.8,1,79.82982536338882,26.42808135066192,overweight,8200.0,76.99489483694187,25.48956276772167,overweight,74.20320563948906,24.565359452980573,normal,72.82381827981155,24.10870605070029,normal,5.725709911784937e-05
4139,male,25-29,27,Asian,overweight,1.15854650935686,27.55153439300961,75.1,165.1,5,69.67749023813366,25.56220730645181,overweight,8201.0,66.48247478266447,24.39006911460685,normal,63.36942414528856,23.248000916166863,normal,61.84394239877162,22.68835560584637,normal,0.00014648370329457203
4140,female,35-39,37,Asian,obese,0.620982029832634,30.08428868420237,79.5,162.56,5,74.42783771393036,28.16488749593516,overweight,8204.0,71.14491524365891,26.922568158532638,overweight,67.9335820373651,25.707339539170263,overweight,66.35530990899645,25.110091811722807,overweight,7.851540415046524e-05
4141,female,55-59,57,White,obese,0.768170778386894,30.48339430012193,70.8,152.4,4,66.79570196329348,28.759318086165305,overweight,8207.0,64.23323220031227,27.656030287195023,overweight,61.71658213391908,26.572470452600506,overweight,60.4756927860807,26.03819758151324,overweight,9.712557888008445e-05
4142,male,70-74,72,White,obese,0.819719706196098,36.68701117747031,106.4,170.3,5,100.68617037812172,34.71686708720706,obese,8208.0,97.08638600496002,33.4756515840617,obese,93.53755072329795,32.25200346709425,obese,91.78260784283133,31.646894359279383,obese,0.00010364329550636695
4143,female,40-44,42,Asian,overweight,0.682834255259604,26.011300874759694,73.1,167.64,5,68.61959540409762,24.41703066977101,normal,8209.0,65.70750084798009,23.380814969703664,normal,62.85730476059446,22.36662471004497,normal,61.45583244257163,21.86793636350956,normal,8.633584378269277e-05
4144,male,35-39,37,Mixed,overweight,0.724210996215484,25.88670968297088,89.0,185.42,5,83.51625077874144,24.29169592943225,normal,8210.0,79.93670168338194,23.250541454965823,normal,76.4332869873099,22.2315315770302,normal,74.71070005697901,21.730496658275637,normal,9.156741471793484e-05
4145,female,25-29,27,White,overweight,0.708421503628851,28.28862407036109,79.5,167.64,5,72.72251027673977,25.876978046184437,overweight,8213.0,69.47386570799291,24.72100716639198,normal,66.29812961481849,23.590979437002197,normal,64.73818848054648,23.035902854369315,normal,8.95710310349732e-05
4146,female,45-49,47,Asian,obese,1.09871461383385,36.136166946890114,98.5,165.1,5,92.5398922420026,33.94961416552514,obese,8215.0,88.67593700623965,32.53206562263337,obese,84.88190907855386,31.140170936379384,obese,83.01170880783954,30.454060589103737,obese,0.00013891870908798657
4147,female,40-44,42,Asian,overweight,0.872336143938555,26.489310791121586,70.0,162.56,5,65.72956526590326,24.873298321340307,normal,8217.0,62.95664471107658,23.82397325882755,normal,60.24273395217107,22.79697860808445,normal,58.90825751605488,22.291987735802877,normal,0.00011029598540050162
4148,male,20-24,22,Asian,obese,0.963621266331771,32.38136498186802,114.4,187.96,5,107.00112817598514,30.28708553267672,obese,8218.0,102.1628117832214,28.91758125809772,overweight,97.42205707269112,27.57569219716073,overweight,95.08929485876132,26.915394778758884,overweight,0.00012183784640984478
4149,male,35-39,37,Asian,overweight,0.944570425235977,27.429241521706373,87.2,178.3,5,81.81809376130923,25.736333195235872,overweight,8221.0,78.30449121096585,24.63111011077885,normal,74.86614388592012,23.549558973001417,normal,73.17571658679817,23.01782573145897,normal,0.00011942910603382182
4150,female,65-69,67,White,obese,0.818616734131371,32.72772991969425,73.5,149.86,5,69.51282784972875,30.95234089551188,obese,8222.0,66.9842370389963,29.826422022980285,overweight,64.49643218958539,28.71866412904252,overweight,63.26805566101695,28.17169847915572,overweight,0.00010350383849590878
4151,male,65-69,67,White,overweight,0.819719706196098,25.323796890027808,77.2,174.6,5,73.04494513263461,23.960820652617407,normal,8224.0,70.38650227774917,23.088775744575123,normal,67.77194735112971,22.231127325928323,normal,66.48132537687148,21.80776659098115,normal,0.00010364329550636695
4152,female,40-44,42,Asian,obese,1.04074563517979,36.15131465120812,79.4,148.2,5,74.5000491627618,33.92033650898584,obese,8229.0,71.31894209017577,32.47195864097272,obese,68.20347911067114,31.053468937493356,obese,66.6708123296736,30.35563620379944,obese,0.00013158925739928002
4153,female,40-44,42,Asian,obese,1.74045661248292,38.40150247821841,98.8,160.4,4,92.69077135868956,36.026972530756005,obese,8232.0,88.71461561376726,34.481523596622246,obese,84.8132138307522,32.96512997072165,obese,82.89118259717395,32.21807645675942,obese,0.00022005895141969972
4154,female,40-44,42,Asian,obese,1.01331559136898,32.3388842744516,85.5,162.6,5,80.20572999000538,30.336418950815165,obese,8236.0,76.7622944999232,29.033999514320342,overweight,73.38847498037966,27.757911104900405,overweight,71.72822564971428,27.12995074266504,overweight,0.00012812107173173153
4155,male,45-49,47,Asian,overweight,1.17042494819657,29.039530525114184,78.2,164.1,5,73.57770622620959,27.323044065522986,overweight,8237.0,70.5728697190796,26.20719954542351,overweight,67.62906136252542,25.11401779823372,overweight,66.18033418862544,24.576033693514656,normal,0.0001479855831902395
4156,male,50-54,52,Asian,obese,1.91725716920114,30.82110460319865,83.2,164.3,5,78.39883213463172,29.042531321996343,overweight,8241.0,75.30072144632707,27.89484870665349,overweight,72.26031900955124,26.76854388045532,overweight,70.7620821877526,26.2135280895296,overweight,0.00024241316860775528
4157,male,65-69,67,Asian,overweight,1.29398679621356,26.61077853019903,89.0,182.88,5,84.17701894393737,25.16871919606164,overweight,8244.0,81.10801502597552,24.251094661576293,normal,78.08742083480536,23.3479445149377,normal,76.59558112182349,22.901888153086954,normal,0.00016360843211108035
4158,male,30-34,32,Asian,overweight,2.34714486834791,26.61077853019903,89.0,182.88,5,83.38184422065281,24.93096393253201,overweight,8245.0,79.70155426590664,23.830566394187432,normal,76.10353384546183,22.75476724187743,normal,74.3360156838254,22.226283709884044,normal,0.00029676708678300307
4159,female,35-39,37,Asian,overweight,0.778803456338933,29.313718138374387,68.8,153.2,5,64.48992451006389,27.477317875771146,overweight,8246.0,61.6832748069601,26.28148447010346,overweight,58.93959581129853,25.112481087240067,overweight,57.59172335450624,24.53819106856438,normal,9.846994790607879e-05
4160,male,35-39,37,Asian,overweight,0.977366911620896,27.50665483584738,71.3,161.0,5,66.83943542205127,25.785824397998248,overweight,8247.0,63.90044582181465,24.65199869673803,normal,61.0325312767132,23.54559286937742,normal,59.625434612691386,23.002752445002656,normal,0.0001235758111871435
4161,female,40-44,42,Asian,overweight,0.748473516048402,26.76550424298172,74.2,166.5,5,69.64505021156202,25.122437829383266,overweight,8253.0,66.68466924247126,24.054566004733115,normal,63.786979346539866,23.00930817178976,normal,62.362071740620266,22.495313959227797,normal,9.463510662989509e-05
4162,female,70-74,72,White,obese,0.793993277541319,41.93556774210322,104.0,157.48,4,98.30649355044234,39.63979442089624,obese,8257.0,94.69357770871352,38.1829706033257,obese,91.13342059658444,36.74742050959282,obese,89.37352877656951,36.03778529192927,obese,0.00010039051064925524
4163,male,50-54,52,White,overweight,0.973875339959348,28.51101633992468,102.6,189.7,5,96.68796447859484,26.86814946513913,overweight,8258.0,92.8957940558444,25.814361620238383,overweight,89.1680143557936,24.7784670009422,normal,87.32881050187646,24.267379563013503,normal,0.00012313434565842178
4164,female,35-39,37,White,obese,0.910616957584403,37.826395401452245,106.0,167.4,5,99.32767212431808,35.44535660453077,obese,8259.0,94.96600203091892,33.88888247657223,obese,90.68570520206517,32.36144662483823,obese,88.5768088238464,31.608881075185455,obese,0.00011513611508255132
4165,male,55-59,57,White,overweight,0.868167835748322,26.04357028109036,76.6,171.5,3,72.28831378964139,24.57762115772897,normal,8261.0,69.50380285726138,23.630903061568358,normal,66.770606943201,22.701631783763908,normal,65.42347497816958,22.24361447293885,normal,0.00010976895500919055
4166,male,65-69,67,White,obese,0.824682484788096,34.70877841216183,88.3,159.5,3,83.50797466087815,32.82513916367887,obese,8262.0,80.46429242947886,31.62873494933378,obese,77.46825356242987,30.451058288511263,obese,75.98838420151688,29.869354350494543,overweight,0.00010427077673471267
4167,male,80-84,82,White,overweight,0.77222995807477,25.55923479193897,80.8,177.8,3,76.69350382030908,24.260238504452328,normal,8263.0,74.10823453715213,23.442447605831084,normal,71.55924762330777,22.636133806171088,normal,70.29854564562095,22.23733952584486,normal,9.763881133835517e-05
4168,female,45-49,47,White,obese,0.905637966962532,37.49356611139258,102.2,165.1,4,96.02287219615572,35.227396349240365,obese,8266.0,92.01805689561688,33.75817122952734,obese,88.0842449410259,32.314994726697186,obese,86.14457132250871,31.60339706475591,obese,0.00011450658404597214
4169,male,50-54,52,White,overweight,0.982546675112234,27.14897405103452,90.8,182.88,4,85.5680052042465,25.584620626529468,overweight,8267.0,82.1984583693548,24.57713450776052,normal,78.88965905265417,23.587811745765077,normal,77.25846339124237,23.10008830211057,normal,0.00012423072743976977
4170,female,65-69,67,White,overweight,0.955673828830161,25.41270696768824,66.2,161.4,3,62.671147498723855,24.058059013804183,normal,8268.0,60.43477512854764,23.199565422959434,normal,58.23404628769322,22.354754589908477,normal,57.14722583885079,21.937548402704184,normal,0.00012083299242466964
4171,female,25-29,27,White,obese,0.821357416546055,30.766190564639192,76.3,157.48,5,69.87148147903667,28.17404081543513,overweight,8269.0,66.7509535949668,26.915760926266536,overweight,63.70128590871028,25.686053754651983,overweight,62.20352312557107,25.082115940671837,overweight,0.00010385036347907934
4172,male,55-59,57,White,overweight,0.868167835748322,25.668598228683376,84.0,180.9,1,79.26663126705272,24.222182273037703,normal,8272.0,76.22059940112331,23.29138027115308,normal,73.22878274384502,22.37714527413452,normal,71.75351256606899,21.92633435184772,normal,0.00010976895500919055
4173,male,65-69,67,White,obese,0.752121247844952,31.38013087447948,84.4,164.0,3,79.82993569979746,29.680969549300062,overweight,8273.0,76.92150827031759,28.59960896427632,overweight,74.059415622984,27.535475767022604,overweight,72.6460045751254,27.0099660080032,overweight,9.509631665285795e-05
4174,male,55-59,57,White,obese,0.857966936043942,39.003139230768255,123.3,177.8,3,116.3079740325726,36.79137149100574,obese,8277.0,111.85760267557492,35.38359814416386,obese,107.47399579934348,33.996944216129734,obese,105.30778304885816,33.31171228173683,obese,0.00010847917893756475
4175,female,55-59,57,White,overweight,0.763740811254333,29.162653581840896,71.7,156.8,5,67.63877573213888,27.510825458524312,overweight,8278.0,65.03817718407052,26.453079927663,overweight,62.48420317521444,25.41429806884437,overweight,61.22496667607086,24.90212683032089,overweight,9.656546499099164e-05
4176,male,60-64,62,White,obese,0.979661012876577,38.24637968657013,120.5,177.5,5,113.78120572053186,36.11385224218428,obese,8279.0,109.5201468181587,34.76140347332948,obese,105.3213904514788,33.42872936369095,obese,103.24588085530684,32.76996813499126,obese,0.0001238658715731106
4177,female,60-64,62,White,obese,0.89110188110002,31.98726720431673,82.4,160.5,5,77.767345801669,30.18889405253016,obese,8280.0,74.80778590978046,29.040007728877036,overweight,71.89830076785685,27.910560172303008,overweight,70.46267682748254,27.35325815063229,overweight,0.00011266867795299133
4178,male,60-64,62,White,overweight,1.01834311853182,29.96559793691399,92.4,175.6,4,87.28331915763384,28.30624294888525,overweight,8281.0,84.0202287918163,27.248012927955536,overweight,80.81004149294873,26.206939530768807,overweight,79.225139948098,25.692951192429085,overweight,0.00012875673960633044
4179,female,60-64,62,White,overweight,0.912241734057394,27.32782369146005,74.4,165.0,4,70.26658068138525,25.80957968094959,overweight,8282.0,67.62840907449029,24.84055429733344,normal,65.0353289537787,23.88809144307758,normal,63.75597313492777,23.418171950386693,normal,0.00011534154772842907
4180,female,45-49,47,White,overweight,0.981255869311246,27.642021045629654,74.8,164.5,5,70.32362601907455,25.987796128666417,overweight,8283.0,67.42736717047737,24.917496021092692,overweight,64.58903150990224,23.8686011806625,normal,63.19196823322452,23.35232240397798,normal,0.00012406752120468488
4181,male,25-29,27,White,obese,1.54312613527952,39.08061773671652,127.1,180.34,5,119.100866490947,36.62104984614013,obese,8286.0,113.89863156311212,35.021470345028334,obese,108.79057754227554,33.4508495223154,obese,106.27275071642708,32.676669918002,obese,0.00019510898278211309
4182,female,25-29,27,White,overweight,1.2747744730876,27.64933723367069,70.8,160.02,5,65.03263759769246,25.397024408667946,overweight,8287.0,62.12113660468831,24.26000360624225,normal,59.27804449464447,23.14969834442035,normal,57.88257427325267,22.604729040030424,normal,0.00016117927435379287
4183,female,50-54,52,White,obese,0.756279574096166,42.37582384283226,107.4,159.2,5,101.05439780794045,39.872098324513765,obese,8288.0,96.95869871154164,38.256096244232175,obese,92.93107294224636,36.66695322649932,obese,90.94335384136708,35.88267730035506,obese,9.562208495293508e-05
4184,female,60-64,62,White,overweight,0.763740811254333,27.59875880176632,70.3,159.6,5,66.42464037203709,26.077348906428465,overweight,8289.0,63.95468221206725,25.10767921215447,overweight,61.52669553327908,24.154486911702456,normal,60.3286725024308,23.68416047262219,normal,9.656546499099164e-05
4185,female,70-74,72,White,obese,0.848906949168908,35.886682200799925,78.5,147.9,5,74.29718971441034,33.96534567762529,obese,8290.0,71.64143151799368,32.751252041995045,obese,69.02655861856665,31.55584933196674,obese,67.73470011006333,30.965269513583827,obese,0.00010733365701113649
4186,male,65-69,67,White,overweight,0.860365898345536,25.77581229498315,65.0,158.8,5,61.53152015341422,24.400383287682736,normal,8291.0,59.29786691904015,23.51462595689338,normal,57.102835141155,22.644184001688902,normal,56.019909846739615,22.214748938329823,normal,0.00010878249769012535
4187,male,40-44,42,White,overweight,0.950289077582407,29.499902616151594,103.6,187.4,4,97.390690052709,27.731813438945167,overweight,8293.0,93.37860208944944,26.5893790354356,overweight,89.44015345257736,25.467913289813584,overweight,87.49920106031895,24.915230794116574,overweight,0.00012015215803630403
4188,female,55-59,57,White,obese,0.880396907177076,31.36525086012722,81.1,160.8,4,76.44214336321552,29.56383480731275,overweight,8297.0,73.4535868770911,28.408017003404574,overweight,70.51820142425173,27.272762982449272,overweight,69.07081237273435,26.71298837464355,overweight,0.00011131516800648503
4189,male,40-44,42,Asian,overweight,1.05410007156331,25.64785220146388,73.6,169.4,5,69.1346368175104,24.091779172518883,normal,8302.0,66.20588656603667,23.071179259681944,normal,63.34273801790587,22.07343998259914,normal,61.93598625381245,21.583220399316303,normal,0.00013327775870766145
4190,female,35-39,37,White,overweight,0.960266759552993,26.314033342231067,69.4,162.4,5,65.05016853695255,24.66473060229279,normal,8303.0,62.21391289694008,23.589322454189347,normal,59.441711729369615,22.53820150383169,normal,58.08001512730012,22.021894158170888,normal,0.00012141371101975593
4191,male,50-54,52,White,overweight,1.02541647351481,26.427053199407617,86.1,180.5,5,81.1391606756345,24.90440087956185,overweight,8305.0,77.9370871830093,23.92157432279043,normal,74.79426371100203,22.956933636482848,normal,73.24543700878085,22.48154541747864,normal,0.0001296510767988879
4192,male,30-34,32,White,overweight,1.10138958551176,26.91358024691358,87.2,180.0,5,81.68608830731449,25.21175565040571,overweight,8308.0,78.07150918061959,24.09614480883321,normal,74.53874973620024,23.00578695561736,normal,72.80365155455314,22.470262825479367,normal,0.00013925692577106637
4193,male,70-74,72,White,obese,0.821844961607743,34.345436673416486,111.7,180.34,4,105.68901576466484,32.497183509588304,obese,8311.0,101.9029429114513,31.333044517457715,obese,98.16976910518429,30.18517088671464,obese,96.3234249435164,29.617458295113064,overweight,0.00010391200744898668
4194,male,70-74,72,White,obese,1.01057021016303,36.943765431718695,96.0,161.2,5,90.8683458710301,34.96894640653771,obese,8315.0,87.63021995456135,33.722815528450305,obese,84.43929812650842,32.494850241715525,obese,82.86184597852521,31.88779792781081,obese,0.00012777395264522537
4195,male,35-39,37,White,obese,1.18808773046844,37.58746013044407,108.5,169.9,5,101.87604895648278,35.29273666727156,obese,8316.0,97.58995279336158,33.807912071450666,obese,93.38303901406591,32.35051848664429,obese,91.30994498571869,31.632340245748782,obese,0.00015021882090385146
4196,female,60-64,62,White,obese,0.930393480769516,33.5267994547773,85.4,159.6,5,80.58367617407876,31.635980684040447,obese,8317.0,77.50560929738978,30.427576341146484,obese,74.47926546457649,29.23947771393415,overweight,72.98585263746715,28.65318553175983,overweight,0.00011763660887459985
4197,female,60-64,62,White,obese,0.870597790543504,33.376531596813194,88.2,162.56,2,83.21385081624271,31.48967937710685,obese,8318.0,80.02547814953098,30.28313945587193,obese,76.89031233491593,29.096734003799963,overweight,75.34306994160119,28.51122850914692,overweight,0.00011007619237459788
4198,female,50-54,52,White,obese,0.7652714153915,43.84270354786325,116.2,162.8,5,109.36252023990735,41.262896334986685,obese,8320.0,104.95084193825282,39.59835327192316,obese,100.60902891566636,37.9601706453353,obese,98.46491547723204,37.151188460703054,obese,9.675899072386419e-05
4199,male,50-54,52,White,overweight,1.40782708699847,25.90377276025973,76.1,171.4,3,71.71444992968227,24.410969968535007,normal,8323.0,68.86823497415406,23.442143353096693,normal,66.07768252239111,22.492263765894947,normal,64.70351197794147,22.024508161200256,normal,0.00017800211181545552
4200,female,45-49,47,White,obese,1.15250970319341,30.63651144167536,80.8,162.4,1,75.93233474449364,28.79086438357429,overweight,8324.0,72.78135056204755,27.596122267756872,overweight,69.6922660982244,26.424850343001676,overweight,68.17138687668962,25.84818655993291,overweight,0.00014572042472461234
4201,male,70-74,72,White,obese,0.844816398931397,31.76470588235294,91.8,170.0,2,86.9061820603278,30.07134327346982,obese,8326.0,83.81270357215323,29.00093549209454,overweight,80.76508286394773,27.94639545465319,overweight,79.25875923979997,27.42517620754324,overweight,0.00010681645813956445
4202,male,25-29,27,White,overweight,1.40359342218526,26.551033552627583,82.9,176.7,4,77.49575928489578,24.820174969356067,normal,8328.0,73.93123051896488,23.67853536907214,normal,70.45525935540874,22.56525880705109,normal,68.75105372473467,22.019439496066724,normal,0.00017746681789731046
4203,female,25-29,27,White,obese,1.25945557831617,31.0546875,79.5,160.0,4,72.72476889128804,28.40811284815939,overweight,8329.0,69.47886241764273,27.14018063189169,overweight,66.30540479182535,25.900548746806777,overweight,64.74639483946328,25.291560484165345,overweight,0.00015924239187356802
4204,female,70-74,72,White,obese,0.793993277541319,38.44367133246528,90.7,153.6,3,85.77152530592932,36.3547114503349,obese,8330.0,82.64862569634782,35.03105405016913,obese,79.57318889418084,33.727514010188145,obese,78.05359928893759,33.08342797552219,obese,0.00010039051064925524
4205,male,80-84,82,White,overweight,0.858366269816436,28.791648025329277,93.7,180.4,4,88.87732045713402,27.309760171144077,overweight,8333.0,85.8547608748484,26.381003803708065,overweight,82.87321925670189,25.464851222677705,overweight,81.3980944399987,25.01158255121616,overweight,0.0001085296696941922
4206,female,75-79,77,White,obese,0.874631353162823,31.525738825095907,79.6,158.9,4,75.4208959305083,29.87059631984853,overweight,8334.0,72.78986108087562,28.8285697179736,overweight,70.19759978468916,27.80189945930552,overweight,68.91624877710122,27.29441783608327,overweight,0.00011058618587522687
